idHidreletrica;AttVetor;01/2020;02/2020;03/2020;04/2020;05/2020;06/2020;07/2020;08/2020;09/2020;10/2020;11/2020;12/2020;01/2021;02/2021;03/2021;04/2021;05/2021;06/2021;07/2021;08/2021;09/2021;10/2021;11/2021;12/2021;01/2022;02/2022;03/2022;04/2022;05/2022;06/2022;07/2022;08/2022;09/2022;10/2022;11/2022;12/2022;01/2023;02/2023;03/2023;04/2023;05/2023;06/2023;07/2023;08/2023;09/2023;10/2023;11/2023;12/2023;01/2024;02/2024;03/2024;04/2024;05/2024;06/2024;07/2024;08/2024;09/2024;10/2024;11/2024;12/2024;
8;potencia_disponivel_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
8;potencia_disponivel_maxima_media;204.540000000000;204.540000000205;204.540000000205;204.540000000000;204.539999999795;204.960000000000;203.910000000204;203.909999999796;203.910000000000;203.910000000000;203.910000000000;203.910000000000;203.910000000000;203.910000000000;203.910000000000;203.910000000000;203.909999999796;205.590000000000;205.590000000206;205.590000000000;205.590000000000;205.590000000000;205.589999999794;205.590000000000;205.590000000000;205.590000000000;205.590000000000;205.590000000000;205.590000000000;205.590000000000;205.590000000000;205.590000000000;205.590000000000;205.590000000000;205.590000000000;205.590000000000;205.590000000000;205.590000000000;205.590000000000;205.590000000000;205.590000000000;205.590000000000;205.590000000000;205.590000000000;205.590000000000;205.590000000000;205.590000000000;205.590000000000;205.590000000000;205.590000000000;205.590000000000;205.590000000000;205.590000000000;205.590000000000;205.590000000000;205.590000000000;205.590000000000;205.590000000000;205.590000000000;205.590000000000;
8;vazao_turbinada_disponivel_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
8;vazao_turbinada_disponivel_maxima_media;1340.898457342778;1323.049296235355;1323.049296235355;1323.049296234032;1323.049296232709;1325.766029901863;1318.974195733603;1318.974195730965;1318.974195732284;1318.974195732284;1318.974195732284;1318.974195732284;1318.974195732283;1318.974195732284;1318.974195732284;1318.974195732284;1318.974195730965;1329.841130403611;1329.841130404941;1329.841130403611;1329.841130403611;1329.841130403611;1329.841130402281;1329.841130403611;1329.841130403611;1415.756554590950;1415.756554590950;1415.756554590950;1415.756554590950;1329.841130403611;1329.841130403611;1329.841130403611;1329.841130403611;1329.841130403611;1329.841130403611;1329.841130403611;1329.841130403611;1415.756554590950;1415.756554590950;1415.756554590950;1415.756554590950;1329.841130403611;1329.841130403611;1329.841130403611;1329.841130403611;1329.841130403611;1329.841130403611;1329.841130403611;1329.841130403611;1415.756554590950;1415.756554590950;1415.756554590950;1415.756554590950;1329.841130403611;1329.841130403611;1329.841130403611;1329.841130403611;1329.841130403611;1329.841130403611;1329.841130403611;
8;vazao_defluente_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
8;vazao_defluente_maxima_media;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;
9;potencia_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
9;potencia_maxima_media;380;380.000000000380;380.000000000380;380;379.999999999620;380;380.000000000380;379.999999999620;380;380;380;380;380;380;380;380;379.999999999620;380;380.000000000380;380;380;380;379.999999999620;380;380;380;380;380;380;380;380;380;380;380;380;380;380;380;380;380;380;380;380;380;380;380;380;380;380;380;380;380;380;380;380;380;380;380;380;380;
9;potencia_disponivel_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
9;potencia_disponivel_maxima_media;331.360000000000;331.360000000331;331.360000000331;331.360000000000;331.359999999669;327.560000000000;327.560000000328;327.559999999672;327.560000000000;327.560000000000;327.560000000000;327.560000000000;327.560000000000;327.560000000000;327.560000000000;327.560000000000;327.559999999672;332.120000000000;332.120000000332;332.120000000000;332.120000000000;332.120000000000;332.119999999668;332.120000000000;332.120000000000;332.120000000000;332.120000000000;332.120000000000;332.120000000000;332.120000000000;332.120000000000;332.120000000000;332.120000000000;332.120000000000;332.120000000000;332.120000000000;332.120000000000;332.120000000000;332.120000000000;332.120000000000;332.120000000000;332.120000000000;332.120000000000;332.120000000000;332.120000000000;332.120000000000;332.120000000000;332.120000000000;332.120000000000;332.120000000000;332.120000000000;332.120000000000;332.120000000000;332.120000000000;332.120000000000;332.120000000000;332.120000000000;332.120000000000;332.120000000000;332.120000000000;
9;vazao_turbinada_disponivel_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
9;vazao_turbinada_disponivel_maxima_media;1340.338881974225;1338.047305060449;1338.047305060449;1338.047305059111;1338.047305057773;1322.702725872653;1322.702725873976;1322.702725871330;1322.702725872653;1322.702725872653;1322.702725872653;1322.702725872653;1322.702725872653;1322.702725872653;1322.702725872653;1322.702725872653;1322.702725871330;1341.116220896402;1341.116220897743;1341.116220896402;1341.116220896402;1341.116220896402;1341.116220895061;1341.116220896402;1341.116220896402;1338.145112169310;1338.145112169310;1338.145112169310;1338.145112169310;1341.116220896402;1341.116220896402;1341.116220896402;1341.116220896402;1341.116220896402;1341.116220896402;1341.116220896402;1341.116220896402;1338.145112169310;1338.145112169310;1338.145112169310;1338.145112169310;1341.116220896402;1341.116220896402;1341.116220896402;1341.116220896402;1341.116220896402;1341.116220896402;1341.116220896402;1341.116220896402;1338.145112169310;1338.145112169310;1338.145112169310;1338.145112169310;1341.116220896402;1341.116220896402;1341.116220896402;1341.116220896402;1341.116220896402;1341.116220896402;1341.116220896402;
9;vazao_defluente_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
9;vazao_defluente_maxima_media;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;
10;potencia_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
10;potencia_maxima_media;328;328.000000000328;328.000000000328;328;327.999999999672;328;328.000000000328;327.999999999672;328;328;328;328;328;328;328;328;327.999999999672;328;328.000000000328;328;328;328;327.999999999672;328;328;328;328;328;328;328;328;328;328;328;328;328;328;328;328;328;328;328;328;328;328;328;328;328;328;328;328;328;328;328;328;328;328;328;328;328;
10;potencia_disponivel_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
10;potencia_disponivel_maxima_media;280.440000000000;280.440000000280;280.440000000280;280.440000000000;280.439999999720;275.192000000000;274.864000000275;274.863999999725;274.864000000000;274.864000000000;274.864000000000;274.864000000000;274.864000000000;274.864000000000;274.864000000000;274.864000000000;274.863999999725;279.456000000000;279.456000000279;279.456000000000;279.456000000000;279.456000000000;279.455999999721;279.456000000000;279.456000000000;279.456000000000;279.456000000000;279.456000000000;279.456000000000;279.456000000000;279.456000000000;279.456000000000;279.456000000000;279.456000000000;279.456000000000;279.456000000000;279.456000000000;279.456000000000;279.456000000000;279.456000000000;279.456000000000;279.456000000000;279.456000000000;279.456000000000;279.456000000000;279.456000000000;279.456000000000;279.456000000000;279.456000000000;279.456000000000;279.456000000000;279.456000000000;279.456000000000;279.456000000000;279.456000000000;279.456000000000;279.456000000000;279.456000000000;279.456000000000;279.456000000000;
10;vazao_turbinada_disponivel_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
10;vazao_turbinada_disponivel_maxima_media;1375.876400736659;1396.934173829572;1396.934173829572;1396.934173828175;1396.934173826778;1370.792715604490;1369.158874466879;1369.158874464141;1369.158874465510;1369.158874465510;1369.158874465510;1369.158874465510;1369.158874465509;1369.158874465510;1369.158874465510;1369.158874465510;1369.158874464141;1392.032650411234;1392.032650412626;1392.032650411234;1392.032650411234;1392.032650411234;1392.032650409842;1392.032650411234;1392.032650411234;1388.763568835808;1388.763568835808;1388.763568835808;1388.763568835808;1392.032650411234;1392.032650411234;1392.032650411234;1392.032650411234;1392.032650411234;1392.032650411234;1392.032650411234;1392.032650411234;1388.763568835808;1388.763568835808;1388.763568835808;1388.763568835808;1392.032650411234;1392.032650411234;1392.032650411234;1392.032650411234;1392.032650411234;1392.032650411234;1392.032650411234;1392.032650411234;1388.763568835808;1388.763568835808;1388.763568835808;1388.763568835808;1392.032650411234;1392.032650411234;1392.032650411234;1392.032650411234;1392.032650411234;1392.032650411234;1392.032650411234;
10;vazao_defluente_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
10;vazao_defluente_maxima_media;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;
11;potencia_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
11;potencia_maxima_media;80.400001525879;80.400001525959;80.400001525959;80.400001525879;80.400001525799;80.400001525879;80.400001525959;80.400001525799;80.400001525879;80.400001525879;80.400001525879;80.400001525879;80.400001525879;80.400001525879;80.400001525879;80.400001525879;80.400001525799;80.400001525879;80.400001525959;80.400001525879;80.400001525879;80.400001525879;80.400001525799;80.400001525879;80.400001525879;80.400001525879;80.400001525879;80.400001525879;80.400001525879;80.400001525879;80.400001525879;80.400001525879;80.400001525879;80.400001525879;80.400001525879;80.400001525879;80.400001525879;80.400001525879;80.400001525879;80.400001525879;80.400001525879;80.400001525879;80.400001525879;80.400001525879;80.400001525879;80.400001525879;80.400001525879;80.400001525879;80.400001525879;80.400001525879;80.400001525879;80.400001525879;80.400001525879;80.400001525879;80.400001525879;80.400001525879;80.400001525879;80.400001525879;80.400001525879;80.400001525879;
11;potencia_disponivel_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
11;potencia_disponivel_maxima_media;76.058401443481;76.058401443557;76.058401443557;76.058401443481;76.058401443405;76.621201454163;76.219201446609;76.219201446457;76.219201446533;76.219201446533;76.219201446533;76.219201446533;76.219201446533;76.219201446533;76.219201446533;76.219201446533;76.219201446457;76.460401451111;76.460401451187;76.460401451111;76.460401451111;76.460401451111;76.460401451035;76.460401451111;76.460401451111;76.460401451111;76.460401451111;76.460401451111;76.460401451111;76.460401451111;76.460401451111;76.460401451111;76.460401451111;76.460401451111;76.460401451111;76.460401451111;76.460401451111;76.460401451111;76.460401451111;76.460401451111;76.460401451111;76.460401451111;76.460401451111;76.460401451111;76.460401451111;76.460401451111;76.460401451111;76.460401451111;76.460401451111;76.460401451111;76.460401451111;76.460401451111;76.460401451111;76.460401451111;76.460401451111;76.460401451111;76.460401451111;76.460401451111;76.460401451111;76.460401451111;
11;vazao_turbinada_disponivel_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
11;vazao_turbinada_disponivel_maxima_media;82.438541592949;84.412592515321;87.969928966699;88.314982388771;88.326427010526;88.535192768368;87.575838763900;86.642766028969;85.729654030293;84.559853673844;83.272144737923;82.027163994333;81.128067225861;83.308024430753;82.953546715235;83.053098808684;82.098951192541;81.533544006485;81.128840647865;80.411310847340;79.801298255916;78.652532384889;79.363654202983;80.910649654800;83.362671628052;85.594057545119;87.431028838189;87.623587597978;87.702465481665;81.533544006485;81.128840647784;80.411310847340;79.801298255916;78.652532384889;79.363654203062;80.910649654800;83.362671628052;85.594057545119;87.431028838189;87.623587597978;87.702465481665;81.533544006485;81.128840647784;80.411310847340;79.801298255916;78.652532384889;79.363654203062;80.910649654800;83.362671628052;85.594057545119;87.431028838189;87.623587597978;87.702465481665;81.533544006485;81.128840647784;80.411310847340;79.801298255916;78.652532384889;79.363654203062;80.910649654800;
11;vazao_defluente_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
11;vazao_defluente_maxima_media;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;
12;potencia_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
12;potencia_maxima_media;108.800003051758;108.800003051867;108.800003051867;108.800003051758;108.800003051649;108.800003051758;108.800003051867;108.800003051649;108.800003051758;108.800003051758;108.800003051758;108.800003051758;108.800003051758;108.800003051758;108.800003051758;108.800003051758;108.800003051649;108.800003051758;108.800003051867;108.800003051758;108.800003051758;108.800003051758;108.800003051649;108.800003051758;108.800003051758;108.800003051758;108.800003051758;108.800003051758;108.800003051758;108.800003051758;108.800003051758;108.800003051758;108.800003051758;108.800003051758;108.800003051758;108.800003051758;108.800003051758;108.800003051758;108.800003051758;108.800003051758;108.800003051758;108.800003051758;108.800003051758;108.800003051758;108.800003051758;108.800003051758;108.800003051758;108.800003051758;108.800003051758;108.800003051758;108.800003051758;108.800003051758;108.800003051758;108.800003051758;108.800003051758;108.800003051758;108.800003051758;108.800003051758;108.800003051758;108.800003051758;
12;potencia_disponivel_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
12;potencia_disponivel_maxima_media;100.096002807617;100.096002807717;100.096002807717;100.096002807617;100.096002807517;100.857602828979;101.510402847392;101.510402847188;101.510402847290;101.510402847290;101.510402847290;101.510402847290;101.510402847290;101.510402847290;101.510402847290;101.510402847290;101.510402847188;101.401602844238;101.401602844339;101.401602844238;101.401602844238;101.401602844238;101.401602844137;101.401602844238;101.401602844238;101.401602844238;101.401602844238;101.401602844238;101.401602844238;101.401602844238;101.401602844238;101.401602844238;101.401602844238;101.401602844238;101.401602844238;101.401602844238;101.401602844238;101.401602844238;101.401602844238;101.401602844238;101.401602844238;101.401602844238;101.401602844238;101.401602844238;101.401602844238;101.401602844238;101.401602844238;101.401602844238;101.401602844238;101.401602844238;101.401602844238;101.401602844238;101.401602844238;101.401602844238;101.401602844238;101.401602844238;101.401602844238;101.401602844238;101.401602844238;101.401602844238;
12;vazao_turbinada_disponivel_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
12;vazao_turbinada_disponivel_maxima_media;133.873556150848;132.433153726745;132.433153726745;132.433153726613;132.433153726481;133.440797287576;134.304491768536;134.304491768268;134.304491768402;134.304491768402;134.304491768402;134.304491768402;134.304491768402;134.304491768402;134.304491768402;134.304491768402;134.304491768268;134.160542688264;134.160542688398;134.160542688264;134.160542688264;130.636690513522;130.636690513391;130.636690513522;130.636690513522;130.467461523012;130.467461523012;130.467461523012;130.467461523012;134.160542688264;134.160542688264;134.160542688264;134.160542688264;130.636690513522;130.636690513522;130.636690513522;130.636690513522;130.467461523012;130.467461523012;130.467461523012;130.467461523012;134.160542688264;134.160542688264;134.160542688264;134.160542688264;130.636690513522;130.636690513522;130.636690513522;130.636690513522;130.467461523012;130.467461523012;130.467461523012;130.467461523012;134.160542688264;134.160542688264;134.160542688264;134.160542688264;130.636690513522;130.636690513522;130.636690513522;
12;vazao_defluente_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
12;vazao_defluente_maxima_media;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;inf;
13;potencia_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13;potencia_maxima_media;32;32.000000000032;32.000000000032;32;31.999999999968;32;32.000000000032;31.999999999968;32;32;32;32;32;32;32;32;31.999999999968;32;32.000000000032;32;32;32;31.999999999968;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;
13;potencia_disponivel_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13;potencia_disponivel_maxima_media;29.216000000000;29.216000000029;29.216000000029;29.216000000000;29.215999999971;29.600000000000;29.248000000029;29.247999999971;29.248000000000;29.248000000000;29.248000000000;29.248000000000;29.248000000000;29.248000000000;29.248000000000;29.248000000000;29.247999999971;30.816000000000;30.816000000031;30.816000000000;30.816000000000;30.816000000000;30.815999999969;30.816000000000;30.816000000000;30.816000000000;30.816000000000;30.816000000000;30.816000000000;30.816000000000;30.816000000000;30.816000000000;30.816000000000;30.816000000000;30.816000000000;30.816000000000;30.816000000000;30.816000000000;30.816000000000;30.816000000000;30.816000000000;30.816000000000;30.816000000000;30.816000000000;30.816000000000;30.816000000000;30.816000000000;30.816000000000;30.816000000000;30.816000000000;30.816000000000;30.816000000000;30.816000000000;30.816000000000;30.816000000000;30.816000000000;30.816000000000;30.816000000000;30.816000000000;30.816000000000;
13;vazao_turbinada_disponivel_minima_media;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
13;vazao_turbinada_disponivel_maxima_media;141.516255413750;127.907685990610;127.907685990610;127.907685990482;127.907685990354;129.588838489810;128.047782032221;128.047782031965;128.047782032093;128.047782032093;128.047782032093;128.047782032093;128.047782032093;128.047782032093;128.047782032093;128.047782032093;128.047782031965;134.912488071013;134.912488071148;134.912488071013;134.912488071013;134.912488071013;134.912488070878;134.912488071013;134.912488071013;139.497924708459;139.497924708459;139.497924708459;139.497924708459;134.912488071013;134.912488071013;134.912488071013;134.912488071013;134.912488071013;134.912488071013;134.912488071013;134.912488071013;139.497924708459;139.497924708459;139.497924708459;139.497924708459;134.912488071013;134.912488071013;134.912488071013;134.912488071013;134.912488071013;134.912488071013;134.912488071013;134.912488071013;139.497924708459;139.497924708459;139.497924708459;139.497924708459;134.912488071013;134.912488071013;134.912488071013;134.912488071013;134.912488071013;134.912488071013;134.912488071013;
