idTermeletrica;AttMatriz;Iteradores;1;2;3
118;potencia_disponivel_minima;05/2024;1;1;1
118;potencia_minima;05/2024;1;1;1
118;potencia_util;05/2024;2.500000000000;2.500000000000;2.500000000000
118;custo_de_operacao;05/2024;175.910000000000;175.910000000000;175.910000000000
119;custo_de_operacao;05/2024;300.460000000000;300.460000000000;300.460000000000
119;potencia_util;05/2024;1.100000000000;1.100000000000;1.100000000000
119;potencia_disponivel_minima;05/2024;0;0;0
119;potencia_disponivel_maxima;05/2024;1.100000000000;1.100000000000;1.100000000000
119;potencia_minima;05/2024;0;0;0
120;potencia_disponivel_minima;05/2024;0;0;0
120;custo_de_operacao;05/2024;300.450000000000;300.450000000000;300.450000000000
120;potencia_disponivel_maxima;05/2024;331.300000000000;331.300000000000;331.300000000000
120;potencia_minima;05/2024;0;0;0
120;potencia_util;05/2024;331.300000000000;331.300000000000;331.300000000000
121;potencia_minima;05/2024;0;0;0
121;potencia_disponivel_minima;05/2024;0;0;0
121;potencia_disponivel_maxima;05/2024;1.120000000000;1.120000000000;1.120000000000
121;custo_de_operacao;05/2024;300.460000000000;300.460000000000;300.460000000000
121;potencia_util;05/2024;1.120000000000;1.120000000000;1.120000000000
122;custo_de_operacao;05/2024;300.450000000000;300.450000000000;300.450000000000
122;potencia_util;05/2024;331.200000000000;331.200000000000;331.200000000000
122;potencia_minima;05/2024;0;0;0
122;potencia_disponivel_maxima;05/2024;331.200000000000;331.200000000000;331.200000000000
122;potencia_disponivel_minima;05/2024;0;0;0
123;potencia_minima;05/2024;0;0;0
123;potencia_disponivel_minima;05/2024;0;0;0
123;custo_de_operacao;05/2024;257.060000000000;257.060000000000;257.060000000000
123;potencia_disponivel_maxima;05/2024;26.960000000000;26.960000000000;26.960000000000
123;potencia_util;05/2024;26.960000000000;26.960000000000;26.960000000000
124;custo_de_operacao;05/2024;257.060000000000;257.060000000000;257.060000000000
124;potencia_util;05/2024;147.800000000000;147.800000000000;147.800000000000
124;potencia_minima;05/2024;0;0;0
124;potencia_disponivel_minima;05/2024;0;0;0
124;potencia_disponivel_maxima;05/2024;147.800000000000;147.800000000000;147.800000000000
125;potencia_disponivel_maxima;05/2024;11;11;11
125;potencia_util;05/2024;6.500000000000;6.500000000000;6.500000000000
125;potencia_disponivel_minima;05/2024;4.500000000000;4.500000000000;4.500000000000
125;potencia_minima;05/2024;4.500000000000;4.500000000000;4.500000000000
125;custo_de_operacao;05/2024;97.180000000000;97.180000000000;97.180000000000
127;potencia_disponivel_maxima;05/2024;0;0;0
127;potencia_util;05/2024;0;0;0
127;custo_de_operacao;05/2024;124.480000000000;124.480000000000;124.480000000000
127;potencia_minima;05/2024;0;0;0
127;potencia_disponivel_minima;05/2024;0;0;0
128;custo_de_operacao;05/2024;0;0;0
128;potencia_disponivel_maxima;05/2024;0;0;0
128;potencia_disponivel_minima;05/2024;0;0;0
128;potencia_minima;05/2024;0;0;0
128;potencia_util;05/2024;0;0;0
130;potencia_disponivel_maxima;05/2024;1338;1338;1338
130;custo_de_operacao;05/2024;637.960000000000;637.960000000000;637.960000000000
130;potencia_util;05/2024;1338;1338;1338
130;potencia_minima;05/2024;0;0;0
130;potencia_disponivel_minima;05/2024;0;0;0
131;custo_de_operacao;05/2024;0;0;0
131;potencia_util;05/2024;0;0;0
131;potencia_minima;05/2024;0;0;0
131;potencia_disponivel_maxima;05/2024;0;0;0
131;potencia_disponivel_minima;05/2024;0;0;0
9;custo_de_operacao;05/2024;0;0;0
9;potencia_util;05/2024;0;0;0
9;potencia_minima;05/2024;0;0;0
9;potencia_disponivel_minima;05/2024;0;0;0
9;potencia_disponivel_maxima;05/2024;0;0;0
10;custo_de_operacao;05/2024;0;0;0
10;potencia_util;05/2024;0;0;0
10;potencia_minima;05/2024;0;0;0
10;potencia_disponivel_minima;05/2024;0;0;0
10;potencia_disponivel_maxima;05/2024;0;0;0
13;custo_de_operacao;05/2024;0;0;0
13;potencia_util;05/2024;0;0;0
13;potencia_minima;05/2024;0;0;0
13;potencia_disponivel_minima;05/2024;0;0;0
13;potencia_disponivel_maxima;05/2024;0;0;0
15;custo_de_operacao;05/2024;0;0;0
15;potencia_util;05/2024;0;0;0
15;potencia_minima;05/2024;0;0;0
15;potencia_disponivel_minima;05/2024;0;0;0
15;potencia_disponivel_maxima;05/2024;0;0;0
16;custo_de_operacao;05/2024;0;0;0
16;potencia_util;05/2024;0;0;0
16;potencia_minima;05/2024;0;0;0
16;potencia_disponivel_minima;05/2024;0;0;0
16;potencia_disponivel_maxima;05/2024;0;0;0
17;custo_de_operacao;05/2024;0;0;0
17;potencia_util;05/2024;0;0;0
17;potencia_minima;05/2024;0;0;0
17;potencia_disponivel_minima;05/2024;0;0;0
17;potencia_disponivel_maxima;05/2024;0;0;0
18;custo_de_operacao;05/2024;0;0;0
18;potencia_util;05/2024;0;0;0
18;potencia_minima;05/2024;0;0;0
18;potencia_disponivel_minima;05/2024;0;0;0
18;potencia_disponivel_maxima;05/2024;0;0;0
19;custo_de_operacao;05/2024;0;0;0
19;potencia_util;05/2024;0;0;0
19;potencia_minima;05/2024;0;0;0
19;potencia_disponivel_minima;05/2024;0;0;0
19;potencia_disponivel_maxima;05/2024;0;0;0
28;custo_de_operacao;05/2024;0;0;0
28;potencia_util;05/2024;0;0;0
28;potencia_minima;05/2024;0;0;0
28;potencia_disponivel_minima;05/2024;0;0;0
28;potencia_disponivel_maxima;05/2024;0;0;0
50;custo_de_operacao;05/2024;0;0;0
50;potencia_util;05/2024;0;0;0
50;potencia_minima;05/2024;0;0;0
50;potencia_disponivel_minima;05/2024;0;0;0
50;potencia_disponivel_maxima;05/2024;0;0;0
51;custo_de_operacao;05/2024;0;0;0
51;potencia_util;05/2024;0;0;0
51;potencia_minima;05/2024;0;0;0
51;potencia_disponivel_minima;05/2024;0;0;0
51;potencia_disponivel_maxima;05/2024;0;0;0
52;custo_de_operacao;05/2024;0;0;0
52;potencia_util;05/2024;0;0;0
52;potencia_minima;05/2024;0;0;0
52;potencia_disponivel_minima;05/2024;0;0;0
52;potencia_disponivel_maxima;05/2024;0;0;0
93;custo_de_operacao;05/2024;0;0;0
93;potencia_util;05/2024;0;0;0
93;potencia_minima;05/2024;0;0;0
93;potencia_disponivel_minima;05/2024;0;0;0
93;potencia_disponivel_maxima;05/2024;0;0;0
94;custo_de_operacao;05/2024;0;0;0
94;potencia_util;05/2024;0;0;0
94;potencia_minima;05/2024;0;0;0
94;potencia_disponivel_minima;05/2024;0;0;0
94;potencia_disponivel_maxima;05/2024;0;0;0
97;custo_de_operacao;05/2024;0;0;0
97;potencia_util;05/2024;0;0;0
97;potencia_minima;05/2024;0;0;0
97;potencia_disponivel_minima;05/2024;0;0;0
97;potencia_disponivel_maxima;05/2024;0;0;0
98;custo_de_operacao;05/2024;0;0;0
98;potencia_util;05/2024;0;0;0
98;potencia_minima;05/2024;0;0;0
98;potencia_disponivel_minima;05/2024;0;0;0
98;potencia_disponivel_maxima;05/2024;0;0;0
99;custo_de_operacao;05/2024;0;0;0
99;potencia_util;05/2024;0;0;0
99;potencia_minima;05/2024;0;0;0
99;potencia_disponivel_minima;05/2024;0;0;0
99;potencia_disponivel_maxima;05/2024;0;0;0
100;custo_de_operacao;05/2024;0;0;0
100;potencia_util;05/2024;0;0;0
100;potencia_minima;05/2024;0;0;0
100;potencia_disponivel_minima;05/2024;0;0;0
100;potencia_disponivel_maxima;05/2024;0;0;0
103;custo_de_operacao;05/2024;0;0;0
103;potencia_util;05/2024;0;0;0
103;potencia_minima;05/2024;0;0;0
103;potencia_disponivel_minima;05/2024;0;0;0
103;potencia_disponivel_maxima;05/2024;0;0;0
104;custo_de_operacao;05/2024;0;0;0
104;potencia_util;05/2024;0;0;0
104;potencia_minima;05/2024;0;0;0
104;potencia_disponivel_minima;05/2024;0;0;0
104;potencia_disponivel_maxima;05/2024;0;0;0
105;custo_de_operacao;05/2024;0;0;0
105;potencia_util;05/2024;0;0;0
105;potencia_minima;05/2024;0;0;0
105;potencia_disponivel_minima;05/2024;0;0;0
105;potencia_disponivel_maxima;05/2024;0;0;0
106;custo_de_operacao;05/2024;0;0;0
106;potencia_util;05/2024;0;0;0
106;potencia_minima;05/2024;0;0;0
106;potencia_disponivel_minima;05/2024;0;0;0
106;potencia_disponivel_maxima;05/2024;0;0;0
107;custo_de_operacao;05/2024;0;0;0
107;potencia_util;05/2024;0;0;0
107;potencia_minima;05/2024;0;0;0
107;potencia_disponivel_minima;05/2024;0;0;0
107;potencia_disponivel_maxima;05/2024;0;0;0
108;custo_de_operacao;05/2024;0;0;0
108;potencia_util;05/2024;0;0;0
108;potencia_minima;05/2024;0;0;0
108;potencia_disponivel_minima;05/2024;0;0;0
108;potencia_disponivel_maxima;05/2024;0;0;0
117;custo_de_operacao;05/2024;0;0;0
117;potencia_util;05/2024;0;0;0
117;potencia_minima;05/2024;0;0;0
117;potencia_disponivel_minima;05/2024;0;0;0
117;potencia_disponivel_maxima;05/2024;0;0;0
126;custo_de_operacao;05/2024;0;0;0
126;potencia_util;05/2024;0;0;0
126;potencia_minima;05/2024;0;0;0
126;potencia_disponivel_minima;05/2024;0;0;0
126;potencia_disponivel_maxima;05/2024;0;0;0
129;custo_de_operacao;05/2024;0;0;0
129;potencia_util;05/2024;0;0;0
129;potencia_minima;05/2024;0;0;0
129;potencia_disponivel_minima;05/2024;0;0;0
129;potencia_disponivel_maxima;05/2024;0;0;0
132;custo_de_operacao;05/2024;0;0;0
132;potencia_util;05/2024;0;0;0
132;potencia_minima;05/2024;0;0;0
132;potencia_disponivel_minima;05/2024;0;0;0
132;potencia_disponivel_maxima;05/2024;0;0;0
133;custo_de_operacao;05/2024;0;0;0
133;potencia_util;05/2024;0;0;0
133;potencia_minima;05/2024;0;0;0
133;potencia_disponivel_minima;05/2024;0;0;0
133;potencia_disponivel_maxima;05/2024;0;0;0
1;potencia_disponivel_minima;06/2024;151.300000000000;151.300000000000;151.300000000000
1;custo_de_operacao;06/2024;0;0;0
1;potencia_util;06/2024;0;0;0
1;potencia_minima;06/2024;151.300000000000;151.300000000000;151.300000000000
1;potencia_disponivel_maxima;06/2024;151.300000000000;151.300000000000;151.300000000000
2;potencia_minima;06/2024;0;47;47
2;potencia_disponivel_minima;06/2024;0;47;47
2;potencia_disponivel_maxima;06/2024;0;47;47
2;potencia_util;06/2024;0;0;0
2;custo_de_operacao;06/2024;20.120000000000;20.120000000000;20.120000000000
3;potencia_disponivel_maxima;06/2024;640;640;640
3;potencia_disponivel_minima;06/2024;640;640;640
3;potencia_minima;06/2024;640;640;640
3;potencia_util;06/2024;0;0;0
3;custo_de_operacao;06/2024;31.170000000000;31.170000000000;31.170000000000
4;potencia_disponivel_minima;06/2024;400;400;400
4;potencia_minima;06/2024;400;400;400
4;potencia_util;06/2024;0;0;0
4;potencia_disponivel_maxima;06/2024;400;400;400
4;custo_de_operacao;06/2024;86.910000000000;86.910000000000;86.910000000000
5;custo_de_operacao;06/2024;95.840000000000;95.840000000000;95.840000000000
5;potencia_util;06/2024;0;0;0
5;potencia_minima;06/2024;100;100;100
5;potencia_disponivel_minima;06/2024;100;100;100
5;potencia_disponivel_maxima;06/2024;100;100;100
6;potencia_disponivel_minima;06/2024;0;0;0
6;custo_de_operacao;06/2024;201.850000000000;201.850000000000;201.850000000000
6;potencia_minima;06/2024;0;0;0
6;potencia_disponivel_maxima;06/2024;530;530;530
6;potencia_util;06/2024;530;530;530
7;potencia_disponivel_maxima;06/2024;200;200;200
7;potencia_minima;06/2024;0;0;0
7;potencia_util;06/2024;200;200;200
7;custo_de_operacao;06/2024;186.810000000000;186.810000000000;186.810000000000
7;potencia_disponivel_minima;06/2024;0;0;0
8;custo_de_operacao;06/2024;198.250000000000;198.250000000000;198.250000000000
8;potencia_util;06/2024;0;0;0
8;potencia_minima;06/2024;218.700000000000;218.700000000000;218.700000000000
8;potencia_disponivel_maxima;06/2024;218.700000000000;218.700000000000;218.700000000000
8;potencia_disponivel_minima;06/2024;218.700000000000;218.700000000000;218.700000000000
11;custo_de_operacao;06/2024;283.740000000000;283.740000000000;283.740000000000
11;potencia_util;06/2024;84;84;84
11;potencia_minima;06/2024;0;0;0
11;potencia_disponivel_minima;06/2024;0;0;0
11;potencia_disponivel_maxima;06/2024;84;84;84
12;potencia_disponivel_minima;06/2024;0;0;0
12;potencia_disponivel_maxima;06/2024;0;0;0
12;potencia_minima;06/2024;0;0;0
12;potencia_util;06/2024;0;0;0
12;custo_de_operacao;06/2024;310.410000000000;310.410000000000;310.410000000000
14;potencia_disponivel_maxima;06/2024;222;222;222
14;potencia_minima;06/2024;0;0;0
14;potencia_disponivel_minima;06/2024;0;0;0
14;custo_de_operacao;06/2024;482.950000000000;482.950000000000;482.950000000000
14;potencia_util;06/2024;222;222;222
20;custo_de_operacao;06/2024;586.960000000000;586.960000000000;586.960000000000
20;potencia_util;06/2024;126;126;126
20;potencia_disponivel_maxima;06/2024;126;126;126
20;potencia_minima;06/2024;0;0;0
20;potencia_disponivel_minima;06/2024;0;0;0
21;potencia_disponivel_maxima;06/2024;0;0;0
21;custo_de_operacao;06/2024;470.340000000000;470.340000000000;470.340000000000
21;potencia_util;06/2024;0;0;0
21;potencia_minima;06/2024;0;0;0
21;potencia_disponivel_minima;06/2024;0;0;0
22;potencia_minima;06/2024;0;0;0
22;potencia_util;06/2024;482;482;482
22;custo_de_operacao;06/2024;675.630000000000;675.630000000000;675.630000000000
22;potencia_disponivel_minima;06/2024;0;0;0
22;potencia_disponivel_maxima;06/2024;482;482;482
23;potencia_util;06/2024;283.500000000000;283.500000000000;283.500000000000
23;potencia_disponivel_maxima;06/2024;283.500000000000;283.500000000000;283.500000000000
23;potencia_disponivel_minima;06/2024;0;0;0
23;potencia_minima;06/2024;0;0;0
23;custo_de_operacao;06/2024;548.040000000000;548.040000000000;548.040000000000
24;potencia_disponivel_minima;06/2024;0;0;0
24;potencia_disponivel_maxima;06/2024;777.400000000000;777.400000000000;777.400000000000
24;potencia_util;06/2024;777.400000000000;777.400000000000;777.400000000000
24;potencia_minima;06/2024;0;0;0
24;custo_de_operacao;06/2024;737.010000000000;737.010000000000;737.010000000000
25;potencia_disponivel_maxima;06/2024;170.100000000000;170.100000000000;170.100000000000
25;potencia_disponivel_minima;06/2024;0;0;0
25;custo_de_operacao;06/2024;946.600000000000;946.600000000000;946.600000000000
25;potencia_util;06/2024;170.100000000000;170.100000000000;170.100000000000
25;potencia_minima;06/2024;0;0;0
26;potencia_util;06/2024;0;0;0
26;potencia_disponivel_minima;06/2024;0;0;0
26;potencia_minima;06/2024;0;0;0
26;custo_de_operacao;06/2024;910.860000000000;910.860000000000;910.860000000000
26;potencia_disponivel_maxima;06/2024;0;0;0
27;potencia_disponivel_minima;06/2024;0;0;0
27;potencia_disponivel_maxima;06/2024;0;0;0
27;custo_de_operacao;06/2024;762.050000000000;762.050000000000;762.050000000000
27;potencia_minima;06/2024;0;0;0
27;potencia_util;06/2024;0;0;0
29;potencia_minima;06/2024;0;0;0
29;potencia_disponivel_maxima;06/2024;0;0;0
29;potencia_disponivel_minima;06/2024;0;0;0
29;potencia_util;06/2024;0;0;0
29;custo_de_operacao;06/2024;978.100000000000;978.100000000000;978.100000000000
30;potencia_disponivel_maxima;06/2024;0;0;0
30;potencia_disponivel_minima;06/2024;0;0;0
30;potencia_minima;06/2024;0;0;0
30;potencia_util;06/2024;0;0;0
30;custo_de_operacao;06/2024;1018.250000000000;1018.250000000000;1018.250000000000
31;custo_de_operacao;06/2024;1064.950000000000;1064.950000000000;1064.950000000000
31;potencia_disponivel_minima;06/2024;0;0;0
31;potencia_minima;06/2024;0;0;0
31;potencia_util;06/2024;32.700000000000;32.700000000000;32.700000000000
31;potencia_disponivel_maxima;06/2024;32.700000000000;32.700000000000;32.700000000000
32;potencia_disponivel_maxima;06/2024;53.500000000000;53.500000000000;53.500000000000
32;potencia_disponivel_minima;06/2024;0;0;0
32;potencia_minima;06/2024;0;0;0
32;potencia_util;06/2024;53.500000000000;53.500000000000;53.500000000000
32;custo_de_operacao;06/2024;1463.350000000000;1463.350000000000;1463.350000000000
33;potencia_disponivel_minima;06/2024;170;170;170
33;custo_de_operacao;06/2024;69.750000000000;69.750000000000;69.750000000000
33;potencia_util;06/2024;175;175;175
33;potencia_disponivel_maxima;06/2024;345;345;345
33;potencia_minima;06/2024;170;170;170
34;potencia_disponivel_minima;06/2024;7;7;7
34;potencia_minima;06/2024;7;7;7
34;potencia_util;06/2024;0;0;0
34;custo_de_operacao;06/2024;87.750000000000;87.750000000000;87.750000000000
34;potencia_disponivel_maxima;06/2024;7;7;7
35;custo_de_operacao;06/2024;88.750000000000;88.750000000000;88.750000000000
35;potencia_util;06/2024;0;0;0
35;potencia_minima;06/2024;350;350;350
35;potencia_disponivel_minima;06/2024;350;350;350
35;potencia_disponivel_maxima;06/2024;350;350;350
36;potencia_minima;06/2024;0;0;0
36;potencia_disponivel_minima;06/2024;0;0;0
36;potencia_disponivel_maxima;06/2024;0;0;0
36;potencia_util;06/2024;0;0;0
36;custo_de_operacao;06/2024;206.840000000000;206.840000000000;206.840000000000
37;potencia_util;06/2024;262;262;262
37;custo_de_operacao;06/2024;244.140000000000;244.140000000000;244.140000000000
37;potencia_disponivel_minima;06/2024;0;0;0
37;potencia_disponivel_maxima;06/2024;262;262;262
37;potencia_minima;06/2024;0;0;0
38;potencia_disponivel_maxima;06/2024;132;132;132
38;potencia_disponivel_minima;06/2024;0;0;0
38;potencia_minima;06/2024;0;0;0
38;potencia_util;06/2024;132;132;132
38;custo_de_operacao;06/2024;245.210000000000;245.210000000000;245.210000000000
39;custo_de_operacao;06/2024;270.480000000000;270.480000000000;270.480000000000
39;potencia_util;06/2024;100;100;100
39;potencia_disponivel_minima;06/2024;0;0;0
39;potencia_minima;06/2024;0;0;0
39;potencia_disponivel_maxima;06/2024;100;100;100
40;potencia_disponivel_minima;06/2024;2;2;2
40;potencia_minima;06/2024;2;2;2
40;potencia_util;06/2024;1;1;1
40;custo_de_operacao;06/2024;318.990000000000;318.990000000000;318.990000000000
40;potencia_disponivel_maxima;06/2024;3;3;3
41;custo_de_operacao;06/2024;475.680000000000;475.680000000000;475.680000000000
41;potencia_util;06/2024;0;0;0
41;potencia_minima;06/2024;0;0;0
41;potencia_disponivel_minima;06/2024;0;0;0
41;potencia_disponivel_maxima;06/2024;0;0;0
42;potencia_disponivel_maxima;06/2024;0;0;0
42;custo_de_operacao;06/2024;0;0;0
42;potencia_util;06/2024;0;0;0
42;potencia_minima;06/2024;0;0;0
42;potencia_disponivel_minima;06/2024;0;0;0
43;potencia_disponivel_maxima;06/2024;480;480;480
43;potencia_disponivel_minima;06/2024;0;0;0
43;potencia_minima;06/2024;0;0;0
43;potencia_util;06/2024;480;480;480
43;custo_de_operacao;06/2024;936.860000000000;936.860000000000;936.860000000000
44;potencia_disponivel_maxima;06/2024;243.100000000000;243.100000000000;243.100000000000
44;potencia_disponivel_minima;06/2024;0;0;0
44;potencia_minima;06/2024;0;0;0
44;potencia_util;06/2024;243.100000000000;243.100000000000;243.100000000000
44;custo_de_operacao;06/2024;698.140000000000;698.140000000000;698.140000000000
45;custo_de_operacao;06/2024;185.390000000000;185.390000000000;185.390000000000
45;potencia_util;06/2024;160.700000000000;160.700000000000;160.700000000000
45;potencia_disponivel_maxima;06/2024;532.700000000000;532.700000000000;532.700000000000
45;potencia_disponivel_minima;06/2024;372;372;372
45;potencia_minima;06/2024;372;372;372
46;potencia_disponivel_maxima;06/2024;720;720;720
46;potencia_disponivel_minima;06/2024;0;0;0
46;potencia_minima;06/2024;0;0;0
46;potencia_util;06/2024;720;720;720
46;custo_de_operacao;06/2024;233.970000000000;233.970000000000;233.970000000000
47;potencia_disponivel_minima;06/2024;0;0;0
47;potencia_minima;06/2024;0;0;0
47;potencia_util;06/2024;365;365;365
47;custo_de_operacao;06/2024;241.560000000000;241.560000000000;241.560000000000
47;potencia_disponivel_maxima;06/2024;365;365;365
48;custo_de_operacao;06/2024;165.610000000000;165.610000000000;165.610000000000
48;potencia_util;06/2024;0;0;0
48;potencia_minima;06/2024;28;28;28
48;potencia_disponivel_maxima;06/2024;28;28;28
48;potencia_disponivel_minima;06/2024;28;28;28
49;potencia_minima;06/2024;0;0;0
49;potencia_disponivel_maxima;06/2024;326.600000000000;326.600000000000;326.600000000000
49;potencia_disponivel_minima;06/2024;0;0;0
49;potencia_util;06/2024;326.600000000000;326.600000000000;326.600000000000
49;custo_de_operacao;06/2024;245.460000000000;245.460000000000;245.460000000000
53;potencia_disponivel_maxima;06/2024;161.800000000000;161.800000000000;161.800000000000
53;potencia_disponivel_minima;06/2024;0;0;0
53;potencia_minima;06/2024;0;0;0
53;custo_de_operacao;06/2024;429.340000000000;429.340000000000;429.340000000000
53;potencia_util;06/2024;161.800000000000;161.800000000000;161.800000000000
54;custo_de_operacao;06/2024;537.330000000000;537.330000000000;537.330000000000
54;potencia_util;06/2024;158.900000000000;158.900000000000;158.900000000000
54;potencia_minima;06/2024;0;0;0
54;potencia_disponivel_minima;06/2024;0;0;0
54;potencia_disponivel_maxima;06/2024;158.900000000000;158.900000000000;158.900000000000
55;potencia_disponivel_maxima;06/2024;310.100000000000;310.100000000000;310.100000000000
55;potencia_disponivel_minima;06/2024;0;0;0
55;potencia_minima;06/2024;0;0;0
55;potencia_util;06/2024;310.100000000000;310.100000000000;310.100000000000
55;custo_de_operacao;06/2024;526.790000000000;526.790000000000;526.790000000000
56;custo_de_operacao;06/2024;510.120000000000;510.120000000000;510.120000000000
56;potencia_disponivel_maxima;06/2024;0;0;0
56;potencia_disponivel_minima;06/2024;0;0;0
56;potencia_minima;06/2024;0;0;0
56;potencia_util;06/2024;0;0;0
57;potencia_util;06/2024;139;139;139
57;potencia_minima;06/2024;0;0;0
57;potencia_disponivel_minima;06/2024;0;0;0
57;potencia_disponivel_maxima;06/2024;139;139;139
57;custo_de_operacao;06/2024;816.540000000000;816.540000000000;816.540000000000
58;potencia_minima;06/2024;0;0;0
58;potencia_disponivel_maxima;06/2024;162.900000000000;162.900000000000;162.900000000000
58;potencia_disponivel_minima;06/2024;0;0;0
58;potencia_util;06/2024;162.900000000000;162.900000000000;162.900000000000
58;custo_de_operacao;06/2024;920.980000000000;920.980000000000;920.980000000000
59;potencia_disponivel_maxima;06/2024;49.700000000000;49.700000000000;49.700000000000
59;custo_de_operacao;06/2024;934.980000000000;934.980000000000;934.980000000000
59;potencia_disponivel_minima;06/2024;0;0;0
59;potencia_minima;06/2024;0;0;0
59;potencia_util;06/2024;49.700000000000;49.700000000000;49.700000000000
60;potencia_minima;06/2024;0;0;0
60;custo_de_operacao;06/2024;938.290000000000;938.290000000000;938.290000000000
60;potencia_util;06/2024;162;162;162
60;potencia_disponivel_maxima;06/2024;162;162;162
60;potencia_disponivel_minima;06/2024;0;0;0
61;custo_de_operacao;06/2024;938.290000000000;938.290000000000;938.290000000000
61;potencia_util;06/2024;162;162;162
61;potencia_minima;06/2024;0;0;0
61;potencia_disponivel_minima;06/2024;0;0;0
61;potencia_disponivel_maxima;06/2024;162;162;162
62;potencia_disponivel_maxima;06/2024;169;169;169
62;custo_de_operacao;06/2024;946.620000000000;946.620000000000;946.620000000000
62;potencia_util;06/2024;169;169;169
62;potencia_minima;06/2024;0;0;0
62;potencia_disponivel_minima;06/2024;0;0;0
63;potencia_minima;06/2024;0;0;0
63;potencia_disponivel_minima;06/2024;0;0;0
63;potencia_disponivel_maxima;06/2024;17;17;17
63;custo_de_operacao;06/2024;816.920000000000;816.920000000000;816.920000000000
63;potencia_util;06/2024;17;17;17
64;potencia_disponivel_maxima;06/2024;380.800000000000;380.800000000000;380.800000000000
64;potencia_disponivel_minima;06/2024;0;0;0
64;potencia_minima;06/2024;0;0;0
64;potencia_util;06/2024;380.800000000000;380.800000000000;380.800000000000
64;custo_de_operacao;06/2024;968.430000000000;968.430000000000;968.430000000000
65;potencia_minima;06/2024;0;0;0
65;potencia_util;06/2024;135;135;135
65;custo_de_operacao;06/2024;1072.450000000000;1072.450000000000;1072.450000000000
65;potencia_disponivel_maxima;06/2024;135;135;135
65;potencia_disponivel_minima;06/2024;0;0;0
66;potencia_disponivel_maxima;06/2024;135;135;135
66;potencia_disponivel_minima;06/2024;0;0;0
66;potencia_minima;06/2024;0;0;0
66;custo_de_operacao;06/2024;1072.450000000000;1072.450000000000;1072.450000000000
66;potencia_util;06/2024;135;135;135
67;custo_de_operacao;06/2024;881.980000000000;881.980000000000;881.980000000000
67;potencia_util;06/2024;0;0;0
67;potencia_minima;06/2024;0;0;0
67;potencia_disponivel_minima;06/2024;0;0;0
67;potencia_disponivel_maxima;06/2024;0;0;0
68;custo_de_operacao;06/2024;881.980000000000;881.980000000000;881.980000000000
68;potencia_util;06/2024;0;0;0
68;potencia_minima;06/2024;0;0;0
68;potencia_disponivel_minima;06/2024;0;0;0
68;potencia_disponivel_maxima;06/2024;0;0;0
69;potencia_minima;06/2024;0;0;0
69;custo_de_operacao;06/2024;881.980000000000;881.980000000000;881.980000000000
69;potencia_disponivel_minima;06/2024;0;0;0
69;potencia_disponivel_maxima;06/2024;0;0;0
69;potencia_util;06/2024;0;0;0
70;potencia_disponivel_maxima;06/2024;0;0;0
70;custo_de_operacao;06/2024;881.980000000000;881.980000000000;881.980000000000
70;potencia_util;06/2024;0;0;0
70;potencia_minima;06/2024;0;0;0
70;potencia_disponivel_minima;06/2024;0;0;0
71;potencia_disponivel_maxima;06/2024;0;0;0
71;potencia_disponivel_minima;06/2024;0;0;0
71;potencia_minima;06/2024;0;0;0
71;custo_de_operacao;06/2024;881.980000000000;881.980000000000;881.980000000000
71;potencia_util;06/2024;0;0;0
72;potencia_util;06/2024;0;0;0
72;custo_de_operacao;06/2024;881.980000000000;881.980000000000;881.980000000000
72;potencia_disponivel_minima;06/2024;0;0;0
72;potencia_minima;06/2024;0;0;0
72;potencia_disponivel_maxima;06/2024;0;0;0
73;custo_de_operacao;06/2024;881.980000000000;881.980000000000;881.980000000000
73;potencia_minima;06/2024;0;0;0
73;potencia_disponivel_minima;06/2024;0;0;0
73;potencia_disponivel_maxima;06/2024;0;0;0
73;potencia_util;06/2024;0;0;0
74;potencia_disponivel_minima;06/2024;0;0;0
74;custo_de_operacao;06/2024;881.980000000000;881.980000000000;881.980000000000
74;potencia_util;06/2024;0;0;0
74;potencia_minima;06/2024;0;0;0
74;potencia_disponivel_maxima;06/2024;0;0;0
75;potencia_disponivel_maxima;06/2024;0;0;0
75;potencia_disponivel_minima;06/2024;0;0;0
75;potencia_minima;06/2024;0;0;0
75;potencia_util;06/2024;0;0;0
75;custo_de_operacao;06/2024;881.980000000000;881.980000000000;881.980000000000
76;potencia_disponivel_minima;06/2024;0;0;0
76;potencia_disponivel_maxima;06/2024;0;0;0
76;potencia_minima;06/2024;0;0;0
76;custo_de_operacao;06/2024;881.980000000000;881.980000000000;881.980000000000
76;potencia_util;06/2024;0;0;0
77;potencia_util;06/2024;0;0;0
77;custo_de_operacao;06/2024;881.980000000000;881.980000000000;881.980000000000
77;potencia_disponivel_minima;06/2024;0;0;0
77;potencia_minima;06/2024;0;0;0
77;potencia_disponivel_maxima;06/2024;0;0;0
78;potencia_disponivel_maxima;06/2024;120.800000000000;120.800000000000;120.800000000000
78;potencia_disponivel_minima;06/2024;0;0;0
78;potencia_util;06/2024;120.800000000000;120.800000000000;120.800000000000
78;custo_de_operacao;06/2024;1020.680000000000;1020.680000000000;1020.680000000000
78;potencia_minima;06/2024;0;0;0
79;potencia_disponivel_maxima;06/2024;130;130;130
79;potencia_disponivel_minima;06/2024;0;0;0
79;potencia_minima;06/2024;0;0;0
79;potencia_util;06/2024;130;130;130
